"ID"	"flaeche_ID"	"PlcIndex"	"befundart"	"epoche"	"abschnitt"	"kultur"	"Quelle"	"Easting"	"Northing"
0	1	2698	"Siedlung"	"undatiert"			"Schnitt"	4500658,267	5733405,013
0	1	2699	"Siedlung"	"undatiert"			"Schnitt"	4500664,208	5733405,331
0	1	2700	"Siedlung"	"Bronzezeit"			"Schnitt"	4500766,515	5733324,527
0	1	2701	"Siedlung"	"Eisenzeit"			"Schnitt"	4500766,515	5733324,527
0	1	2702	"Siedlung"	"Bronzezeit"			"Schnitt"	4500767,658	5733326,783
0	1	2703	"Siedlung"	"Eisenzeit"			"Schnitt"	4500767,658	5733326,783
0	2	2704	"Siedlung"	"Eisenzeit"			"Schnitt"	4500644,094	5733327,746
0	1	2705	"Siedlung"	"undatiert"			"Schnitt"	4500694,172	5733460,133
0	1	2706	"Siedlung"	"undatiert"			"Schnitt"	4500764,818	5733324,253
0	1	2707	"Siedlung"	"undatiert"			"Schnitt"	4500767,271	5733323,944
0	1	2708	"Siedlung"	"Bronzezeit"			"Schnitt"	4500766,198	5733326,261
0	1	2709	"Siedlung"	"Eisenzeit"			"Schnitt"	4500766,198	5733326,261
0	1	2710	"Siedlung"	"undatiert"			"Schnitt"	4500768,241	5733324,053
0	1	2711	"Siedlung"	"Eisenzeit"			"Schnitt"	4500809,291	5733448,263
0	1	2712	"Siedlung"	"undatiert"			"Schnitt"	4500797,675	5733459,302
0	1	2713	"Siedlung"	"undatiert"			"Schnitt"	4500822,304	5733429,029
0	1	2714	"Siedlung"	"undatiert"			"Schnitt"	4500826,796	5733361,558
0	1	2715	"Siedlung"	"undatiert"			"Schnitt"	4500826,410	5733362,647
0	1	2716	"Siedlung"	"Bronzezeit"			"Schnitt"	4500811,903	5733446,901
0	1	2717	"Siedlung"	"Eisenzeit"			"Schnitt"	4500811,903	5733446,901
0	1	2718	"Siedlung"	"Bronzezeit"			"Schnitt"	4500801,020	5733435,348
0	1	2719	"Siedlung"	"Eisenzeit"			"Schnitt"	4500801,020	5733435,348
0	1	2720	"Siedlung"	"undatiert"			"Schnitt"	4500849,644	5733407,403
0	1	2721	"Siedlung"	"Eisenzeit"			"Schnitt"	4500791,937	5733428,146
0	2	2722	"Siedlung"	"undatiert"			"Schnitt"	4500606,526	5733311,315
0	2	2723	"Siedlung"	"undatiert"			"Schnitt"	4500577,413	5733333,654
0	2	2724	"Siedlung"	"undatiert"			"Schnitt"	4500700,405	5733307,408
0	1	2725	"Siedlung"	"undatiert"			"Schnitt"	4500695,850	5733437,783
0	1	2726	"Siedlung"	"Bronzezeit"			"Schnitt"	4500916,342	5733400,782
0	1	2727	"Siedlung"	"Eisenzeit"			"Schnitt"	4500916,342	5733400,782
0	1	2728	"Siedlung"	"Bronzezeit"			"Schnitt"	4500915,215	5733400,077
0	1	2729	"Siedlung"	"Eisenzeit"			"Schnitt"	4500915,215	5733400,077
0	1	2730	"Siedlung"	"undatiert"			"Schnitt"	4500830,270	5733361,548
0	1	2731	"Siedlung"	"undatiert"			"Schnitt"	4500830,687	5733359,023
0	2	2732	"Siedlung"	"undatiert"			"Schnitt"	4500662,818	5733302,729
0	1	2733	"Siedlung"	"undatiert"			"Schnitt"	4500833,096	5733358,859
0	1	2734	"Siedlung"	"undatiert"			"Schnitt"	4500831,155	5733360,443
0	1	2735	"Siedlung"	"undatiert"			"Schnitt"	4500827,278	5733365,735
0	1	2736	"Siedlung"	"undatiert"			"Schnitt"	4500826,130	5733367,513
0	2	2737	"Siedlung"	"undatiert"			"Schnitt"	4500571,657	5733375,254
0	1	2738	"Siedlung"	"undatiert"			"Schnitt"	4500715,245	5733461,006
0	1	2739	"unklar"	"undatiert"			"Schnitt"	4500716,958	5733460,421
0	1	2740	"Siedlung"	"undatiert"			"Schnitt"	4500733,988	5733435,690
0	1	2741	"Siedlung"	"Eisenzeit"			"Schnitt"	4500781,383	5733337,800
0	1	2742	"Siedlung"	"undatiert"			"Schnitt"	4500741,017	5733437,042
0	1	2743	"Siedlung"	"undatiert"			"Schnitt"	4500744,100	5733430,423
0	1	2744	"Siedlung"	"undatiert"			"Schnitt"	4500745,926	5733431,854
0	1	2745	"Siedlung"	"undatiert"			"Schnitt"	4500746,383	5733426,124
0	1	2746	"Siedlung"	"Bronzezeit"			"Schnitt"	4500821,020	5733379,164
0	1	2747	"Siedlung"	"Eisenzeit"			"Schnitt"	4500821,020	5733379,164
0	2	2748	"Siedlung"	"undatiert"			"Schnitt"	4500674,390	5733234,807
0	1	2749	"Siedlung"	"Bronzezeit"			"Schnitt"	4500749,324	5733323,181
0	1	2750	"Siedlung"	"Eisenzeit"			"Schnitt"	4500749,324	5733323,181
0	2	2751	"unklar"	"undatiert"			"Schnitt"	4500681,517	5733231,646
0	2	2752	"Siedlung"	"undatiert"			"Schnitt"	4500638,640	5733259,695
0	2	2753	"Siedlung"	"undatiert"			"Schnitt"	4500631,555	5733271,024
0	2	2754	"Siedlung"	"undatiert"			"Schnitt"	4500632,599	5733270,896
0	1	2755	"Siedlung"	"Eisenzeit"			"Schnitt"	4500790,155	5733428,895
0	1	2756	"Siedlung"	"Eisenzeit"			"Schnitt"	4500773,092	5733434,973
0	1	2757	"Siedlung"	"Bronzezeit"			"Schnitt"	4500771,542	5733438,974
0	1	2758	"Siedlung"	"Eisenzeit"			"Schnitt"	4500771,542	5733438,974
0	2	2759	"Siedlung"	"undatiert"			"Schnitt"	4500672,458	5733300,263
0	2	2760	"Siedlung"	"undatiert"			"Schnitt"	4500677,889	5733295,892
0	1	2761	"Siedlung"	"undatiert"			"Schnitt"	4500730,526	5733341,522
0	1	2762	"Siedlung"	"undatiert"			"Schnitt"	4500731,630	5733337,365
0	2	2763	"Siedlung"	"undatiert"			"Schnitt"	4500684,996	5733337,716
0	2	2764	"Siedlung"	"undatiert"			"Schnitt"	4500644,227	5733341,718
0	2	2765	"Siedlung"	"undatiert"			"Schnitt"	4500683,102	5733333,035
0	1	2766	"Siedlung"	"undatiert"			"Schnitt"	4492494,850	5737965,477
0	2	2767	"Siedlung"	"undatiert"			"Schnitt"	4500641,544	5733321,449
0	1	2768	"unklar"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	4500678,516	5733383,932
0	1	2769	"Siedlung"	"Bronzezeit"			"Schnitt"	4500763,707	5733442,773
0	1	2770	"Siedlung"	"Eisenzeit"			"Schnitt"	4500763,707	5733442,773
0	1	2771	"unklar"	"undatiert"			"Schnitt"	4500785,034	5733420,725
0	1	2772	"Siedlung"	"undatiert"			"Schnitt"	4500711,748	5733432,741
0	1	2773	"Siedlung"	"undatiert"			"Schnitt"	4500710,790	5733431,234
0	1	2774	"Siedlung"	"undatiert"			"Schnitt"	4500711,681	5733427,803
0	1	2775	"Siedlung"	"Bronzezeit"			"Schnitt"	4500712,096	5733431,529
0	1	2776	"Siedlung"	"Eisenzeit"			"Schnitt"	4500712,096	5733431,529
0	1	2777	"Siedlung"	"undatiert"			"Schnitt"	4500731,419	5733428,950
0	1	2778	"Siedlung"	"undatiert"			"Schnitt"	4500734,800	5733427,078
0	1	2779	"Siedlung"	"undatiert"			"Schnitt"	4500709,143	5733431,787
0	1	2780	"Siedlung"	"undatiert"			"Schnitt"	4500706,490	5733424,977
0	1	2781	"Siedlung"	"undatiert"			"Schnitt"	4500706,799	5733429,307
0	1	2782	"Siedlung"	"undatiert"			"Schnitt"	4500732,068	5733430,014
0	1	2783	"Siedlung"	"undatiert"			"Schnitt"	4500732,155	5733426,067
0	1	2784	"Siedlung"	"undatiert"			"Schnitt"	4500730,898	5733424,877
0	1	2785	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	4500887,544	5733431,661
0	1	2786	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	4500887,278	5733431,648
0	1	2787	"Siedlung"	"undatiert"			"Schnitt"	4500762,246	5733396,826
0	1	2788	"Siedlung"	"undatiert"			"Schnitt"	4500703,432	5733423,959
0	1	2789	"Siedlung"	"undatiert"			"Schnitt"	4500704,735	5733426,096
0	1	2790	"Siedlung"	"undatiert"			"Schnitt"	4500704,314	5733425,318
0	1	2791	"Siedlung"	"undatiert"			"Schnitt"	4500708,620	5733428,362
0	1	2792	"Siedlung"	"undatiert"			"Schnitt"	4500707,885	5733429,792
0	1	2793	"Siedlung"	"undatiert"			"Schnitt"	4500707,436	5733428,695
0	1	2794	"Siedlung"	"Eisenzeit"			"Schnitt"	4500706,512	5733427,047
0	2	2795	"Siedlung"	"undatiert"			"Schnitt"	4500598,425	5733344,219
0	2	2796	"unklar"	"undatiert"			"Schnitt"	4500598,672	5733341,965
0	2	2797	"unklar"	"undatiert"			"Schnitt"	4500600,543	5733345,854
0	2	2798	"Siedlung"	"Bronzezeit"			"Schnitt"	4500606,877	5733337,589
0	2	2799	"Siedlung"	"Eisenzeit"			"Schnitt"	4500606,877	5733337,589
0	2	2800	"Siedlung"	"undatiert"			"Schnitt"	4500592,101	5733346,820
0	2	2801	"Siedlung"	"undatiert"			"Schnitt"	4500600,260	5733347,142
0	2	2802	"unklar"	"undatiert"			"Schnitt"	4500596,591	5733345,283
0	2	2803	"Siedlung"	"undatiert"			"Schnitt"	4500593,410	5733335,686
0	2	2804	"Siedlung"	"Bronzezeit"			"Schnitt"	4500603,162	5733348,390
0	2	2805	"Siedlung"	"Eisenzeit"			"Schnitt"	4500603,162	5733348,390
0	1	2806	"Siedlung"	"Eisenzeit"			"Schnitt"	4500753,324	5733446,217
0	2	2807	"Siedlung"	"undatiert"			"Schnitt"	4500573,494	5733378,009
0	1	2808	"Siedlung"	"Bronzezeit"			"Schnitt"	4500766,692	5733437,888
0	1	2809	"Siedlung"	"Eisenzeit"			"Schnitt"	4500766,692	5733437,888
0	2	2810	"Siedlung"	"undatiert"			"Schnitt"	4500613,642	5733370,255
0	1	2811	"Siedlung"	"Eisenzeit"			"Schnitt"	4500752,119	5733447,193
0	1	2812	"Siedlung"	"Eisenzeit"			"Schnitt"	4500754,844	5733445,014
0	2	2813	"Siedlung"	"undatiert"			"Schnitt"	4500612,248	5733372,873
0	1	2814	"Siedlung"	"Bronzezeit"			"Schnitt"	4500768,116	5733443,812
0	1	2815	"Siedlung"	"Eisenzeit"			"Schnitt"	4500768,116	5733443,812
0	1	2816	"Siedlung"	"Bronzezeit"			"Schnitt"	4500769,653	5733441,902
0	1	2817	"Siedlung"	"Eisenzeit"			"Schnitt"	4500769,653	5733441,902
0	1	2818	"Siedlung"	"Bronzezeit"			"Schnitt"	4500769,479	5733443,269
0	1	2819	"Siedlung"	"Eisenzeit"			"Schnitt"	4500769,479	5733443,269
0	1	2820	"Siedlung"	"Bronzezeit"			"Schnitt"	4500768,506	5733443,879
0	1	2821	"Siedlung"	"Eisenzeit"			"Schnitt"	4500768,506	5733443,879
0	1	2822	"Siedlung"	"undatiert"			"Schnitt"	4500672,901	5733381,928
0	1	2823	"Siedlung"	"Bronzezeit"			"Schnitt"	4500766,309	5733443,418
0	1	2824	"Siedlung"	"Eisenzeit"			"Schnitt"	4500766,309	5733443,418
0	2	2825	"Siedlung"	"undatiert"			"Schnitt"	4500607,093	5733380,003
0	1	2826	"Siedlung"	"undatiert"			"Schnitt"	4500773,687	5733329,370
0	1	2827	"Siedlung"	"undatiert"			"Schnitt"	4500774,053	5733327,775
0	2	2828	"Siedlung"	"Neolithikum"		"Kugelamphorenkultur"	"Schnitt"	4500681,378	5733339,414
0	1	2829	"Siedlung"	"undatiert"			"Schnitt"	4500764,907	5733411,216
0	1	2830	"Siedlung"	"undatiert"			"Schnitt"	4500746,052	5733426,621
0	1	2831	"Siedlung"	"undatiert"			"Schnitt"	4500752,898	5733442,405
0	1	2832	"Siedlung"	"undatiert"			"Schnitt"	4500736,006	5733449,209
0	1	2833	"Siedlung"	"undatiert"			"Schnitt"	4500740,441	5733438,029
0	1	2834	"Siedlung"	"undatiert"			"Schnitt"	4500769,296	5733329,936
0	1	2835	"Siedlung"	"undatiert"			"Schnitt"	4500772,555	5733331,161
0	1	2836	"Siedlung"	"undatiert"			"Schnitt"	4500653,275	5733403,186
0	1	2837	"Siedlung"	"undatiert"			"Schnitt"	4500653,566	5733402,463
0	1	2838	"Siedlung"	"undatiert"			"Schnitt"	4500651,746	5733401,958
0	1	2839	"Siedlung"	"undatiert"			"Schnitt"	4500653,146	5733403,829
0	1	2840	"Siedlung"	"undatiert"			"Schnitt"	4500654,631	5733403,770
0	1	2841	"Siedlung"	"undatiert"			"Schnitt"	4500655,452	5733402,504
0	1	2842	"Siedlung"	"undatiert"			"Schnitt"	4500791,122	5733383,973
0	1	2843	"Siedlung"	"Bronzezeit"			"Schnitt"	4500654,155	5733405,032
0	1	2844	"Siedlung"	"Eisenzeit"			"Schnitt"	4500654,155	5733405,032
0	1	2845	"Siedlung"	"undatiert"			"Schnitt"	4500654,548	5733404,215
0	1	2846	"unklar"	"undatiert"			"Schnitt"	4500656,877	5733402,092
0	1	2847	"Siedlung"	"undatiert"			"Schnitt"	4500655,805	5733406,542
0	1	2848	"Siedlung"	"undatiert"			"Schnitt"	4500806,021	5733350,183
0	1	2849	"Siedlung"	"undatiert"			"Schnitt"	4500784,771	5733457,163
0	1	2850	"Siedlung"	"undatiert"			"Schnitt"	4500781,338	5733466,935
0	1	2851	"Siedlung"	"undatiert"			"Schnitt"	4500801,311	5733387,085
0	1	2852	"Siedlung"	"Eisenzeit"			"Schnitt"	4500809,448	5733373,835
0	2	2853	"Siedlung"	"undatiert"			"Schnitt"	4500592,024	5733324,319
0	2	2854	"unklar"	"undatiert"			"Schnitt"	4500588,423	5733324,127
0	2	2855	"Siedlung"	"undatiert"			"Schnitt"	4500586,505	5733324,494
0	2	2856	"unklar"	"undatiert"			"Schnitt"	4500587,011	5733326,272
0	2	2857	"Siedlung"	"Neolithikum"			"Schnitt"	4500648,114	5733301,219
0	2	2858	"Siedlung"	"undatiert"			"Schnitt"	4500606,247	5733311,901
0	2	2859	"unklar"	"undatiert"			"Schnitt"	4500594,858	5733320,515
0	2	2860	"Siedlung"	"undatiert"			"Schnitt"	4500594,942	5733323,075
0	2	2861	"Siedlung"	"undatiert"			"Schnitt"	4500612,824	5733310,109
0	1	2862	"unklar"	"undatiert"			"Schnitt"	4500788,214	5733389,293
0	1	2863	"Siedlung"	"undatiert"			"Schnitt"	4500788,652	5733390,322
0	1	2864	"Siedlung"	"undatiert"			"Schnitt"	4500789,205	5733384,376
0	1	2865	"Siedlung"	"undatiert"			"Schnitt"	4500740,361	5733428,862
0	1	2866	"Siedlung"	"undatiert"			"Schnitt"	4500781,528	5733392,269
0	1	2867	"Siedlung"	"undatiert"			"Schnitt"	4500783,876	5733390,068
0	1	2868	"Siedlung"	"undatiert"			"Schnitt"	4500783,476	5733391,198
0	1	2869	"Siedlung"	"Bronzezeit"			"Schnitt"	4500791,791	5733378,044
0	1	2870	"Siedlung"	"Eisenzeit"			"Schnitt"	4500791,791	5733378,044
0	1	2871	"Siedlung"	"Bronzezeit"			"Schnitt"	4500863,280	5733435,824
0	1	2872	"Siedlung"	"Eisenzeit"			"Schnitt"	4500863,280	5733435,824
0	2	2873	"Siedlung"	"Neolithikum"			"Schnitt"	4500649,246	5733300,742
0	2	2874	"Siedlung"	"Neolithikum"			"Schnitt"	4500651,577	5733299,271
0	2	2875	"Siedlung"	"Neolithikum"			"Schnitt"	4500652,854	5733298,802
0	2	2876	"Siedlung"	"Neolithikum"			"Schnitt"	4500651,540	5733298,769
0	2	2877	"Siedlung"	"Neolithikum"			"Schnitt"	4500650,109	5733297,983
0	2	2878	"Siedlung"	"Neolithikum"			"Schnitt"	4500650,532	5733295,790
0	2	2879	"Siedlung"	"Neolithikum"			"Schnitt"	4500647,954	5733295,864
0	2	2880	"unklar"	"undatiert"			"Schnitt"	4500646,003	5733302,010
0	2	2881	"Siedlung"	"Neolithikum"			"Schnitt"	4500647,020	5733301,541
0	2	2882	"Siedlung"	"undatiert"			"Schnitt"	4500665,976	5733249,893
0	2	2883	"Siedlung"	"undatiert"			"Schnitt"	4500666,449	5733251,466
0	2	2884	"Siedlung"	"undatiert"			"Schnitt"	4500664,821	5733253,339
0	2	2885	"Siedlung"	"undatiert"			"Schnitt"	4500668,976	5733250,131
0	2	2886	"Siedlung"	"undatiert"			"Schnitt"	4500668,228	5733251,994
0	2	2887	"Siedlung"	"undatiert"			"Schnitt"	4500679,171	5733240,723
0	2	2888	"Siedlung"	"Eisenzeit"			"Schnitt"	4500642,667	5733337,851
0	2	2889	"Siedlung"	"Eisenzeit"			"Schnitt"	4500645,398	5733338,409
0	2	2890	"Siedlung"	"undatiert"			"Schnitt"	4500695,192	5733321,608
0	1	2891	"Siedlung"	"undatiert"			"Schnitt"	4500699,131	5733342,033
0	2	2892	"Siedlung"	"undatiert"			"Schnitt"	4500636,764	5733336,223
0	1	2893	"Siedlung"	"undatiert"			"Schnitt"	4500693,936	5733351,507
0	1	2894	"Siedlung"	"undatiert"			"Schnitt"	4500686,055	5733361,258
0	2	2895	"Siedlung"	"Eisenzeit"			"Schnitt"	4500644,609	5733336,752
0	1	2896	"Siedlung"	"undatiert"			"Schnitt"	4500678,725	5733359,498
0	2	2897	"Siedlung"	"Eisenzeit"			"Schnitt"	4500646,342	5733335,723
0	1	2898	"Siedlung"	"undatiert"			"Schnitt"	4500676,571	5733361,174
0	1	2899	"Siedlung"	"undatiert"			"Schnitt"	4500717,112	5733430,199
0	1	2900	"Siedlung"	"undatiert"			"Schnitt"	4500714,531	5733426,931
0	1	2901	"Siedlung"	"undatiert"			"Schnitt"	4500717,801	5733434,389
0	1	2902	"unklar"	"undatiert"			"Schnitt"	4500717,472	5733432,928
0	1	2903	"Siedlung"	"undatiert"			"Schnitt"	4500707,425	5733445,580
0	1	2904	"Siedlung"	"undatiert"			"Schnitt"	4500716,837	5733434,453
0	1	2905	"Siedlung"	"undatiert"			"Schnitt"	4500717,519	5733442,951
0	1	2906	"Siedlung"	"undatiert"			"Schnitt"	4500705,413	5733441,372
0	1	2907	"Siedlung"	"undatiert"			"Schnitt"	4500707,875	5733442,396
0	1	2908	"Siedlung"	"undatiert"			"Schnitt"	4500843,529	5733400,563
0	1	2909	"Siedlung"	"undatiert"			"Schnitt"	4500842,280	5733400,081
0	1	2910	"Siedlung"	"undatiert"			"Schnitt"	4500699,950	5733436,964
0	1	2911	"Siedlung"	"undatiert"			"Schnitt"	4500684,844	5733436,843
0	1	2912	"Siedlung"	"undatiert"			"Schnitt"	4500724,403	5733333,886
0	1	2913	"Siedlung"	"undatiert"			"Schnitt"	4500723,355	5733332,748
0	1	2914	"Siedlung"	"undatiert"			"Schnitt"	4500718,891	5733352,313
0	1	2915	"Siedlung"	"undatiert"			"Schnitt"	4500719,452	5733343,891
0	1	2916	"Siedlung"	"undatiert"			"Schnitt"	4500722,618	5733332,362
0	1	2917	"Siedlung"	"undatiert"			"Schnitt"	4494941,205	5734939,632
0	1	2918	"Siedlung"	"undatiert"			"Schnitt"	4500722,129	5733331,810
0	1	2919	"Siedlung"	"Bronzezeit"			"Schnitt"	4500746,989	5733316,380
0	1	2920	"Siedlung"	"Eisenzeit"			"Schnitt"	4500746,989	5733316,380
0	1	2921	"Siedlung"	"Eisenzeit"			"Schnitt"	4500746,086	5733313,180
0	2	2922	"Siedlung"	"undatiert"			"Schnitt"	4500671,347	5733317,518
0	2	2923	"Siedlung"	"undatiert"			"Schnitt"	4500672,274	5733316,572
0	2	2924	"Siedlung"	"undatiert"			"Schnitt"	4500688,748	5733312,957
0	1	2925	"Siedlung"	"undatiert"			"Schnitt"	4500765,518	5733385,018
0	1	2926	"Siedlung"	"Eisenzeit"			"Schnitt"	4500782,071	5733434,170
0	1	2927	"Siedlung"	"Eisenzeit"			"Schnitt"	4500781,611	5733432,076
0	1	2928	"Siedlung"	"Eisenzeit"			"Schnitt"	4500779,135	5733436,020
0	1	2929	"Siedlung"	"Eisenzeit"			"Schnitt"	4500781,070	5733435,422
0	1	2930	"Siedlung"	"undatiert"			"Schnitt"	4500733,171	5733444,763
0	1	2931	"Siedlung"	"Bronzezeit"			"Schnitt"	4500776,291	5733433,518
0	1	2932	"Siedlung"	"Eisenzeit"			"Schnitt"	4500776,291	5733433,518
0	1	2933	"Siedlung"	"Eisenzeit"			"Schnitt"	4500779,738	5733433,815
0	1	2934	"Siedlung"	"Eisenzeit"			"Schnitt"	4500761,068	5733441,111
0	1	2935	"Siedlung"	"Bronzezeit"			"Schnitt"	4500771,529	5733438,938
0	1	2936	"Siedlung"	"Eisenzeit"			"Schnitt"	4500771,529	5733438,938
0	1	2937	"Siedlung"	"Eisenzeit"			"Schnitt"	4500768,092	5733439,296
0	1	2938	"Siedlung"	"Eisenzeit"			"Schnitt"	4500771,341	5733441,749
0	1	2939	"Siedlung"	"Bronzezeit"			"Schnitt"	4500857,852	5733441,558
0	1	2940	"Siedlung"	"Eisenzeit"			"Schnitt"	4500857,852	5733441,558
0	1	2941	"Siedlung"	"undatiert"			"Schnitt"	4500847,436	5733442,316
0	1	2942	"Siedlung"	"Bronzezeit"			"Schnitt"	4500860,099	5733436,567
0	1	2943	"Siedlung"	"Eisenzeit"			"Schnitt"	4500860,099	5733436,567
0	1	2944	"Siedlung"	"undatiert"			"Schnitt"	4500737,672	5733446,481
0	1	2945	"Siedlung"	"undatiert"			"Schnitt"	4500864,477	5733427,336
0	1	2946	"Siedlung"	"Bronzezeit"			"Schnitt"	4500870,305	5733433,145
0	1	2947	"Siedlung"	"Eisenzeit"			"Schnitt"	4500870,305	5733433,145
0	1	2948	"Siedlung"	"undatiert"			"Schnitt"	4500743,462	5733444,807
0	1	2949	"Siedlung"	"undatiert"			"Schnitt"	4500805,021	5733350,664
0	1	2950	"Siedlung"	"undatiert"			"Schnitt"	4500655,684	5733441,809
0	1	2951	"Siedlung"	"Bronzezeit"			"Schnitt"	4500645,719	5733438,549
0	1	2952	"Siedlung"	"Eisenzeit"			"Schnitt"	4500645,719	5733438,549
0	2	2953	"Siedlung"	"undatiert"			"Schnitt"	4500580,053	5733338,271
0	2	2954	"Siedlung"	"undatiert"			"Schnitt"	4500583,316	5733340,206
0	2	2955	"Siedlung"	"undatiert"			"Schnitt"	4500577,287	5733332,911
0	2	2956	"Siedlung"	"undatiert"			"Schnitt"	4500580,050	5733334,761
0	2	2957	"Siedlung"	"undatiert"			"Schnitt"	4500560,754	5733350,642
0	1	2958	"Siedlung"	"undatiert"			"Schnitt"	4500656,619	5733442,939
0	2	2959	"unklar"	"undatiert"			"Schnitt"	4500561,906	5733352,842
0	2	2960	"Siedlung"	"undatiert"			"Schnitt"	4500559,308	5733352,903
0	1	2961	"Siedlung"	"undatiert"			"Schnitt"	4500656,023	5733440,921
0	2	2962	"Siedlung"	"undatiert"			"Schnitt"	4500576,462	5733372,751
0	1	2963	"Siedlung"	"Bronzezeit"			"Schnitt"	4500662,208	5733442,147
0	1	2964	"Siedlung"	"Eisenzeit"			"Schnitt"	4500662,208	5733442,147
0	1	2965	"Siedlung"	"Bronzezeit"			"Schnitt"	4500664,187	5733444,591
0	1	2966	"Siedlung"	"Eisenzeit"			"Schnitt"	4500664,187	5733444,591
0	2	2967	"Siedlung"	"undatiert"			"Schnitt"	4500609,829	5733307,629
0	2	2968	"Siedlung"	"undatiert"			"Schnitt"	4500626,708	5733289,933
0	2	2969	"Siedlung"	"undatiert"			"Schnitt"	4500628,911	5733286,598
0	2	2970	"Siedlung"	"undatiert"			"Schnitt"	4500629,831	5733286,248
0	2	2971	"Siedlung"	"undatiert"			"Schnitt"	4500611,661	5733295,090
0	1	2972	"Siedlung"	"undatiert"			"Schnitt"	4500664,046	5733440,701
0	1	2973	"Siedlung"	"undatiert"			"Schnitt"	4500663,400	5733442,287
0	1	2974	"Siedlung"	"undatiert"			"Schnitt"	4500665,421	5733439,468
0	1	2975	"Siedlung"	"Bronzezeit"			"Schnitt"	4500784,157	5733366,242
0	1	2976	"Siedlung"	"Eisenzeit"			"Schnitt"	4500784,157	5733366,242
0	1	2977	"Siedlung"	"Eisenzeit"			"Schnitt"	4500771,231	5733441,590
0	1	2978	"Siedlung"	"undatiert"			"Schnitt"	4500764,205	5733411,250
0	1	2979	"Siedlung"	"undatiert"			"Schnitt"	4500663,305	5733448,822
0	1	2980	"Siedlung"	"undatiert"			"Schnitt"	4500758,968	5733410,256
0	1	2981	"Siedlung"	"undatiert"			"Schnitt"	4500761,924	5733414,655
0	1	2982	"Siedlung"	"undatiert"			"Schnitt"	4500758,789	5733414,251
0	1	2983	"Siedlung"	"undatiert"			"Schnitt"	4500758,203	5733413,362
0	1	2984	"Siedlung"	"undatiert"			"Schnitt"	4500773,890	5733407,479
0	1	2985	"Siedlung"	"undatiert"			"Schnitt"	4500774,292	5733406,412
0	1	2986	"Siedlung"	"undatiert"			"Schnitt"	4500768,104	5733411,583
0	1	2987	"Siedlung"	"undatiert"			"Schnitt"	4500763,583	5733405,775
0	2	2988	"Siedlung"	"undatiert"			"Schnitt"	4500600,791	5733386,174
0	2	2989	"Siedlung"	"undatiert"			"Schnitt"	4500583,382	5733379,072
0	2	2990	"Siedlung"	"undatiert"			"Schnitt"	4500587,668	5733374,785
0	2	2991	"unklar"	"undatiert"			"Schnitt"	4500586,564	5733380,835
0	2	2992	"Siedlung"	"undatiert"			"Schnitt"	4500581,255	5733378,042
0	2	2993	"Siedlung"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	4500593,384	5733388,062
0	1	2994	"Siedlung"	"undatiert"			"Schnitt"	4500777,756	5733387,826
0	2	2995	"unklar"	"Neolithikum"			"Schnitt"	4500590,713	5733389,497
0	2	2996	"unklar"	"Neolithikum"			"Schnitt"	4500592,539	5733388,042
0	2	2997	"Siedlung"	"undatiert"			"Schnitt"	4500592,155	5733391,067
0	2	2998	"unklar"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	4500591,786	5733389,894
0	1	2999	"unklar"	"undatiert"			"Schnitt"	4500808,794	5733356,785
0	2	3000	"Siedlung"	"undatiert"			"Schnitt"	4500596,715	5733370,623
0	2	3001	"Siedlung"	"undatiert"			"Schnitt"	4500596,862	5733374,246
0	2	3002	"Siedlung"	"undatiert"			"Schnitt"	4500625,215	5733361,647
0	2	3003	"Siedlung"	"undatiert"			"Schnitt"	4500606,821	5733365,877
0	2	3004	"Siedlung"	"undatiert"			"Schnitt"	4500602,754	5733360,761
0	1	3005	"Siedlung"	"undatiert"			"Schnitt"	4500909,599	5733414,236
0	2	3006	"Siedlung"	"undatiert"			"Schnitt"	4500570,296	5733374,444
0	2	3007	"unklar"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	4500686,882	5733339,688
0	2	3008	"Siedlung"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	4500677,573	5733349,490
0	1	3009	"Siedlung"	"undatiert"			"Schnitt"	4500694,092	5733350,826
0	2	3010	"unklar"	"Neolithikum"	"spaet"	"Schnurkeramik"	"Schnitt"	4500683,223	5733313,411
0	2	3011	"Siedlung"	"Eisenzeit"			"Schnitt"	4500695,813	5733323,935
0	2	3012	"Graeberfeld"	"Bronzezeit"			"Schnitt"	4500694,354	5733318,044
0	2	3013	"Graeberfeld"	"Eisenzeit"			"Schnitt"	4500694,354	5733318,044
0	2	3014	"Graeberfeld"	"Bronzezeit"			"Schnitt"	4500692,217	5733307,204
0	2	3015	"Graeberfeld"	"Eisenzeit"			"Schnitt"	4500692,217	5733307,204
0	2	3016	"unklar"	"Bronzezeit"	"spaet"	"Saalemuendungsgruppe"	"Schnitt"	4500686,465	5733341,972
0	1	3017	"Siedlung"	"undatiert"			"Schnitt"	4500772,605	5733373,399
